contest,contest_sponsor,date,handle,address,risk,title,issueId,issueUrl,tags
77,elasticswap,2022/01,Ruhum,0x1708bdfa333F81993A1eDcFEc6821a3Ec563eA06,G,parameters are validated twice which uses up gas for no reason,52,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/52,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,Ruhum,0x1708bdfa333F81993A1eDcFEc6821a3Ec563eA06,1,quote token can have fees on transfer,53,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/53,bug;duplicate;invalid
77,elasticswap,2022/01,Ruhum,0x1708bdfa333F81993A1eDcFEc6821a3Ec563eA06,G,`Exchange.removeLiquidity()` repeatedly reads a state variable instead of caching it.,54,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/54,bug;duplicate;G (Gas Optimization)
77,elasticswap,2022/01,Ruhum,0x1708bdfa333F81993A1eDcFEc6821a3Ec563eA06,G,`internalBalance` state variable is read and written multiple times within a single transaction,55,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/55,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,sirhashalot,0x30cfB3B033dF25673b35Dc21a77329059d57a69b,3,Base token properties not verified,111,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/111,bug;duplicate;0 (Non-critical);disagree with severity
77,elasticswap,2022/01,sirhashalot,0x30cfB3B033dF25673b35Dc21a77329059d57a69b,3,calculateLiquidityTokenFees returns zero fee,112,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/112,bug;invalid;3 (High Risk);sponsor disputed
77,elasticswap,2022/01,sirhashalot,0x30cfB3B033dF25673b35Dc21a77329059d57a69b,2,Two pairs can have the same tokens,113,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/113,bug;duplicate;0 (Non-critical);disagree with severity
77,elasticswap,2022/01,sirhashalot,0x30cfB3B033dF25673b35Dc21a77329059d57a69b,1,Comment missing function parameter,114,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/114,bug;0 (Non-critical);sponsor confirmed
77,elasticswap,2022/01,sirhashalot,0x30cfB3B033dF25673b35Dc21a77329059d57a69b,G,Remove duplicate function call,115,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/115,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,sirhashalot,0x30cfB3B033dF25673b35Dc21a77329059d57a69b,G,Revert string > 32 bytes,116,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/116,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,solgryn,0x2AD67e56D4Bbe60F042A7b288f2A1CEdD7708493,G,"""> 0"" is less efficient than ""!= 0"" for unsigned integers",37,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/37,bug;duplicate;G (Gas Optimization)
77,elasticswap,2022/01,SolidityScan,0xB5E576E33a7A06cB96F08B1ef2e712b9Cdb22D58,2,Local variables are not initialized,15,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/15,bug;invalid;2 (Med Risk);sponsor disputed
77,elasticswap,2022/01,SolidityScan,0xB5E576E33a7A06cB96F08B1ef2e712b9Cdb22D58,1,Use of Similar variable names,20,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/20,bug;0 (Non-critical);disagree with severity
77,elasticswap,2022/01,sorrynotsorry,0x6262f720679C04cc7f2a14c0c03486D0287c4853,G,Custom Errors,159,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/159,bug;G (Gas Optimization);sponsor acknowledged
77,elasticswap,2022/01,static,0x2e847AaE43C2d08BCE43195dee62Ab7cb63c7451,2,Possible Re-entrancy in _sendSherRewardsToOwner,1,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/1,bug;invalid
77,elasticswap,2022/01,Tomio,0xa9F3B26C5Fe081669f88B48a59B370edFDf3e4a1,G,less gas using unchecked,162,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/162,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,UncleGrandpa925,0x171ea6acDdA2Cb411E4763d71e91b10d96B64f81,2,Pools may be created with weird names,138,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/138,bug;duplicate;0 (Non-critical);disagree with severity;sponsor acknowledged
77,elasticswap,2022/01,UncleGrandpa925,0x171ea6acDdA2Cb411E4763d71e91b10d96B64f81,1,Lack of feeOnTransfer check for quoteTokens,139,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/139,bug;invalid;1 (Low Risk);sponsor disputed
77,elasticswap,2022/01,UncleGrandpa925,0x171ea6acDdA2Cb411E4763d71e91b10d96B64f81,2,The amount of tokens received by the pool might be less than expected for feeOnTransfer tokens,140,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/140,bug;invalid;2 (Med Risk);sponsor disputed
77,elasticswap,2022/01,UncleGrandpa925,0x171ea6acDdA2Cb411E4763d71e91b10d96B64f81,G,Making the MathLib internal,141,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/141,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,3,"[WP-H0] In the case of Single Asset Entry, new liquidity providers will suffer fund loss due to wrong formula of Î”Ro",144,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/144,bug;3 (High Risk);resolved;sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,3,"[WP-H1] The value of LP token can be manipulated by the first minister, which allows the attacker to dilute future liquidity providers' shares",145,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/145,bug;2 (Med Risk);disagree with severity;resolved;sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,3,[WP-H2] Transferring `quoteToken` to the exchange pool contract will cause future liquidity providers to lose funds,146,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/146,bug;3 (High Risk);resolved;sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Simplify `MathLib#sqrt()` can save gas,147,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/147,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,"""> 0"" is less efficient than ""!= 0"" for unsigned integers",148,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/148,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Use short reason strings can save gas,149,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/149,bug;duplicate;G (Gas Optimization);sponsor acknowledged
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Adding unchecked directive can save gas,150,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/150,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Redundant `return` for named returns,151,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/151,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,`Exchange.sol#swap*TokenFor*Token()` Redundant input validation of `*TokenQty`,152,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/152,bug;duplicate;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,1,"Incorrect implementation of `_quoteTokenQtyMin`, `_baseTokenQtyMin`",153,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/153,bug;1 (Low Risk);resolved;sponsor disputed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Remove unnecessary storage parameter can make the code simpler and save gas,154,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/154,bug;invalid;G (Gas Optimization);sponsor disputed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G, Outdated versions of OpenZeppelin library,155,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/155,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Cache and read storage variables from the stack can save gas,156,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/156,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Remove unused code can save gas,157,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/157,bug;G (Gas Optimization);sponsor acknowledged
77,elasticswap,2022/01,WatchPug,0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,G,Initialize to default state is redundant,158,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/158,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,wuwe1,0xA8022F2b43e4823B8286601329504001f8A78652,G,Redundant code,173,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/173,bug;G (Gas Optimization);sponsor confirmed
77,elasticswap,2022/01,ye0lde,0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,G,Assignment Of Variables To Default ,120,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/120,bug;duplicate;G (Gas Optimization)
77,elasticswap,2022/01,ye0lde,0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,G,Save Gas With The Unchecked Keyword,121,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/121,bug;duplicate;G (Gas Optimization)
77,elasticswap,2022/01,ye0lde,0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,G,Redundant Explicit Returns,122,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/122,bug;duplicate;G (Gas Optimization)
77,elasticswap,2022/01,ye0lde,0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,G,function setFeeAddress can be made more efficient,123,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/123,bug;invalid;G (Gas Optimization)
77,elasticswap,2022/01,ye0lde,0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,1,Exchange.sol is not Pausable,124,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/124,bug;0 (Non-critical);sponsor acknowledged
77,elasticswap,2022/01,ye0lde,0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,G,Long revert strings,126,https://github.com/code-423n4/2022-01-elasticswap-findings/issues/126,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0v3rf10w,0x765C91997511d6BAa28862a5dC5d5Ad651B106Ea,G,Gas Optimizations,362,https://github.com/code-423n4/2022-01-insure-findings/issues/362,bug;G (Gas Optimization)
71,insure,2022/01,0x0x0x,0x3Ca8C469ff8156eeBB1518FA631bf8ebc5EE0688,G,Replace + 1 with preincrement to save gas,254,https://github.com/code-423n4/2022-01-insure-findings/issues/254,bug;duplicate;G (Gas Optimization);resolved;sponsor confirmed
71,insure,2022/01,0x0x0x,0x3Ca8C469ff8156eeBB1518FA631bf8ebc5EE0688,G,== true has no effect and waste gas,255,https://github.com/code-423n4/2022-01-insure-findings/issues/255,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x0x0x,0x3Ca8C469ff8156eeBB1518FA631bf8ebc5EE0688,G,Use negate(!) rather than == false,256,https://github.com/code-423n4/2022-01-insure-findings/issues/256,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x0x0x,0x3Ca8C469ff8156eeBB1518FA631bf8ebc5EE0688,G,For uint `> 0` can be replaced with ` != 0` for gas optimization,257,https://github.com/code-423n4/2022-01-insure-findings/issues/257,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x0x0x,0x3Ca8C469ff8156eeBB1518FA631bf8ebc5EE0688,G,Loops can be implemented more efficiently,258,https://github.com/code-423n4/2022-01-insure-findings/issues/258,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x1f8b,0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,G,Gas saving with boolean optimization,115,https://github.com/code-423n4/2022-01-insure-findings/issues/115,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x1f8b,0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,G,Gas optimization using inmutable,116,https://github.com/code-423n4/2022-01-insure-findings/issues/116,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x1f8b,0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,G,Gas saving caching the value,118,https://github.com/code-423n4/2022-01-insure-findings/issues/118,bug;G (Gas Optimization);resolved;sponsor confirmed
71,insure,2022/01,0x1f8b,0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,G,Gas saving using immutable in Factory,119,https://github.com/code-423n4/2022-01-insure-findings/issues/119,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0x1f8b,0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,1,Lack of inputs in Factory,120,https://github.com/code-423n4/2022-01-insure-findings/issues/120,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,0x1f8b,0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,2,Signature replay,184,https://github.com/code-423n4/2022-01-insure-findings/issues/184,bug;2 (Med Risk);disagree with severity;resolved;sponsor confirmed
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,G,Replacing assert for require can save gas,105,https://github.com/code-423n4/2022-01-insure-findings/issues/105,bug;duplicate;1 (Low Risk)
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,G,Replacing == false to !condition and == true to condition is cheaper gas-wise,106,https://github.com/code-423n4/2022-01-insure-findings/issues/106,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,G,Moving Variable Declarations Before Error Checks Can Save Gas on Failure,170,https://github.com/code-423n4/2022-01-insure-findings/issues/170,bug;G (Gas Optimization);resolved;sponsor confirmed
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,G,Grouping Repeated Logic Into a Modifier To Save on Deployment Costs,172,https://github.com/code-423n4/2022-01-insure-findings/issues/172,bug;G (Gas Optimization);sponsor acknowledged
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,1,Edge case in withdrawValue may lead to failed transactions,174,https://github.com/code-423n4/2022-01-insure-findings/issues/174,bug;1 (Low Risk);sponsor acknowledged
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,1,Incorrect Natspec can lead to errors,176,https://github.com/code-423n4/2022-01-insure-findings/issues/176,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,G,Shorten Error Messages to Save Gas,87,https://github.com/code-423n4/2022-01-insure-findings/issues/87,bug;G (Gas Optimization);resolved;sponsor confirmed
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,G,!=0 is more efficient than >0 for uints,88,https://github.com/code-423n4/2022-01-insure-findings/issues/88,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,0xngndev,0x63D43942A69b961E398A0F7C260bC3718d320eE2,1,Withdraw is not really updating the request amount in CDSTemplate,95,https://github.com/code-423n4/2022-01-insure-findings/issues/95,bug;duplicate;1 (Low Risk)
71,insure,2022/01,bugwriter001,0x71e6B570A4CE5ab1AcE7BDF3Bb1E642955cbdacB,0,"too much centralization in the vault, the vault owner can withdraw all the value in the vault",65,https://github.com/code-423n4/2022-01-insure-findings/issues/65,bug;0 (Non-critical);sponsor acknowledged
71,insure,2022/01,camden,0x840B1dC2abb99f1F86D549303719610F346B2aaF,1,Owner can call `applyCover` multiple times in `PoolTemplate.sol`,160,https://github.com/code-423n4/2022-01-insure-findings/issues/160,bug;2 (Med Risk);resolved;sponsor confirmed
71,insure,2022/01,camden,0x840B1dC2abb99f1F86D549303719610F346B2aaF,1,Owner can withdraw all ERC20 tokens using withdrawRedundant,45,https://github.com/code-423n4/2022-01-insure-findings/issues/45,bug;duplicate;3 (High Risk)
71,insure,2022/01,camden,0x840B1dC2abb99f1F86D549303719610F346B2aaF,1,Deprecated safeApprove used in Strategy contracts,49,https://github.com/code-423n4/2022-01-insure-findings/issues/49,bug;invalid;1 (Low Risk);sponsor disputed
71,insure,2022/01,camden,0x840B1dC2abb99f1F86D549303719610F346B2aaF,1,"PoolTemplate constructor sets initialized to true, breaking initialize function",93,https://github.com/code-423n4/2022-01-insure-findings/issues/93,bug;duplicate;0 (Non-critical)
71,insure,2022/01,camden,0x840B1dC2abb99f1F86D549303719610F346B2aaF,1,"Uncontrolled call to controller, which can be the zero address",94,https://github.com/code-423n4/2022-01-insure-findings/issues/94,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,cccz,0x74d754378a59Ab45d3E6CaC83f0b87E8E8719270,2,The fund function of the CDSTemplate contract does not match the description,161,https://github.com/code-423n4/2022-01-insure-findings/issues/161,bug;1 (Low Risk);disagree with severity;resolved;sponsor confirmed
71,insure,2022/01,cccz,0x74d754378a59Ab45d3E6CaC83f0b87E8E8719270,1,Parameters.sol lacks input validation,44,https://github.com/code-423n4/2022-01-insure-findings/issues/44,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,cccz,0x74d754378a59Ab45d3E6CaC83f0b87E8E8719270,2,The initialize function does not work,46,https://github.com/code-423n4/2022-01-insure-findings/issues/46,bug;duplicate;0 (Non-critical);sponsor disputed
71,insure,2022/01,cccz,0x74d754378a59Ab45d3E6CaC83f0b87E8E8719270,1,FRONT-RUNNABLE INITIALIZERS,92,https://github.com/code-423n4/2022-01-insure-findings/issues/92,bug;duplicate;0 (Non-critical)
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,2,withdrawal request amount not reduced,245,https://github.com/code-423n4/2022-01-insure-findings/issues/245,bug;duplicate;1 (Low Risk)
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,Can create market without some conditions,246,https://github.com/code-423n4/2022-01-insure-findings/issues/246,bug;1 (Low Risk);sponsor acknowledged
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,Future owner is not cleared,247,https://github.com/code-423n4/2022-01-insure-findings/issues/247,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,Lower slack can be higher than upper slack,248,https://github.com/code-423n4/2022-01-insure-findings/issues/248,bug;1 (Low Risk);resolved;sponsor confirmed;sponsor disputed
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,2,Premium payments can be timed,249,https://github.com/code-423n4/2022-01-insure-findings/issues/249,bug;1 (Low Risk);disagree with severity;sponsor acknowledged
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,Initial pool deposit can be stolen,250,https://github.com/code-423n4/2022-01-insure-findings/issues/250,bug;3 (High Risk);sponsor confirmed
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,2,Vaults don't work with fee-on transfer tokens,251,https://github.com/code-423n4/2022-01-insure-findings/issues/251,bug;duplicate;2 (Med Risk)
71,insure,2022/01,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,backdoor in `withdrawRedundant`,252,https://github.com/code-423n4/2022-01-insure-findings/issues/252,bug;3 (High Risk);sponsor confirmed
71,insure,2022/01,csanuragjain,0xd295584135829d89427674b72560222b06e08a15,G,Gas savings,223,https://github.com/code-423n4/2022-01-insure-findings/issues/223,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,danb,0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,3,wring distribution of debts,180,https://github.com/code-423n4/2022-01-insure-findings/issues/180,bug;duplicate;3 (High Risk)
71,insure,2022/01,danb,0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,3,anyone can get money from an incident without paying beforehand,183,https://github.com/code-423n4/2022-01-insure-findings/issues/183,bug;0 (Non-critical);sponsor disputed
71,insure,2022/01,danb,0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,3,iteration over unbounded array,185,https://github.com/code-423n4/2022-01-insure-findings/issues/185,bug;duplicate;2 (Med Risk);sponsor disputed
71,insure,2022/01,danb,0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,3,the first depositor to an index can drain all users,260,https://github.com/code-423n4/2022-01-insure-findings/issues/260,bug;duplicate;3 (High Risk)
71,insure,2022/01,danb,0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,3,the first depositor to a pool can drain all users,263,https://github.com/code-423n4/2022-01-insure-findings/issues/263,bug;3 (High Risk);disagree with severity;sponsor acknowledged
71,insure,2022/01,danb,0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,3,pool can't be initialized,48,https://github.com/code-423n4/2022-01-insure-findings/issues/48,bug;0 (Non-critical);sponsor disputed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,2,Templates can not be initiliazed due to constructor is set to initiliazed true,100,https://github.com/code-423n4/2022-01-insure-findings/issues/100,bug;duplicate;0 (Non-critical)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Front-runnable Initializers,101,https://github.com/code-423n4/2022-01-insure-findings/issues/101,bug;duplicate;invalid;1 (Low Risk)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Upgrade pragma to at least 0.8.4,109,https://github.com/code-423n4/2022-01-insure-findings/issues/109,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Missing validation of address argument could indefinitely lock Registry contract,110,https://github.com/code-423n4/2022-01-insure-findings/issues/110,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Redundant Import,112,https://github.com/code-423n4/2022-01-insure-findings/issues/112,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,`> 0 can be replaced with != 0 for gas optimization`,143,https://github.com/code-423n4/2022-01-insure-findings/issues/143,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Cache array length in for loops can save gas,144,https://github.com/code-423n4/2022-01-insure-findings/issues/144,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Use `calldata` instead of `memory` for function parameters,145,https://github.com/code-423n4/2022-01-insure-findings/issues/145,bug;G (Gas Optimization);resolved;sponsor confirmed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Adding unchecked directive can save gas,146,https://github.com/code-423n4/2022-01-insure-findings/issues/146,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Changing function visibility from public to external can save gas,147,https://github.com/code-423n4/2022-01-insure-findings/issues/147,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Revert String Size Optimization,225,https://github.com/code-423n4/2022-01-insure-findings/issues/225,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Allowance checks not correctly implemented,226,https://github.com/code-423n4/2022-01-insure-findings/issues/226,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Implement check effect interaction to align with best practices,227,https://github.com/code-423n4/2022-01-insure-findings/issues/227,bug;1 (Low Risk);resolved;sponsor confirmed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Improper Upper Bound Definition on the Fee,229,https://github.com/code-423n4/2022-01-insure-findings/issues/229,bug;1 (Low Risk);resolved;sponsor acknowledged;sponsor confirmed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,uint8 is cheaper than uint128,316,https://github.com/code-423n4/2022-01-insure-findings/issues/316,bug;invalid;G (Gas Optimization);sponsor disputed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Multiple has ==true comparison in require statement,318,https://github.com/code-423n4/2022-01-insure-findings/issues/318,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Redundant Sub Function,322,https://github.com/code-423n4/2022-01-insure-findings/issues/322,bug;duplicate;G (Gas Optimization);sponsor disputed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Immutable variables,328,https://github.com/code-423n4/2022-01-insure-findings/issues/328,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Use of assert() instead of require(),329,https://github.com/code-423n4/2022-01-insure-findings/issues/329,bug;duplicate;1 (Low Risk)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Remove No Effect/Do Nothing Functions to Save Gas,336,https://github.com/code-423n4/2022-01-insure-findings/issues/336,bug;invalid;G (Gas Optimization);sponsor disputed
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,1,Pause check missing on the several functions (PoolTemplate),339,https://github.com/code-423n4/2022-01-insure-findings/issues/339,bug;1 (Low Risk);sponsor acknowledged
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,Use of _msgSender(),97,https://github.com/code-423n4/2022-01-insure-findings/issues/97,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,++i is more gas efficient than i++ in loops forwarding,98,https://github.com/code-423n4/2022-01-insure-findings/issues/98,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,defsec,0x38BCE8C1Ca5a061aa8e2b4750C18BA3efb27CeD9,G,uint is always >= 0,99,https://github.com/code-423n4/2022-01-insure-findings/issues/99,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,Dravee,0x319DCd0306908Ce08Ffa6F5e5b6B6a4ff8CCB9DE,G,Gas: `++i` costs less gas compared to `i++`,28,https://github.com/code-423n4/2022-01-insure-findings/issues/28,bug;duplicate;G (Gas Optimization)
71,insure,2022/01,Dravee,0x319DCd0306908Ce08Ffa6F5e5b6B6a4ff8CCB9DE,G,Gas: Optimize Conditional Statements in `CDSTemplate.sol:deposit()`,285,https://github.com/code-423n4/2022-01-insure-findings/issues/285,bug;G (Gas Optimization);resolved;sponsor confirmed
